pzn;categories;enabled;family;parent;groups;X_SELL-groups;X_SELL-products;X_SELL-product_models;UPSELL-groups;UPSELL-products;UPSELL-product_models;SUBSTITUTION-groups;SUBSTITUTION-products;SUBSTITUTION-product_models;PACK-groups;PACK-products;PACK-product_models;setzugehoerigkeit-groups;setzugehoerigkeit-products;setzugehoerigkeit-product_models;ean_gtin
05969496;all_articles,basisversorgung,magnesium,magnesium_berater_art_monopraeparate_beschwerden_akuter_magnesiummangel_einnahme_direktgran_pellet;1;abda_artikel;3345156900;;;;;;;;;;;;;;;;;04260124360350
06120484;all_articles,coenzym0q10,doppelherz0herzkreislauf;1;abda_artikel;3345001100;;;;;;;;;;;;;;;;;04009932008999
00815558;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0eiweissreich0ohneballaststoffen,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0mitballaststoffen,sport0sportlernahrung0kohlenhydrat0eiweiss0konzentrat;1;abda_artikel;;;;;;;;;;;;;;;;;;04260197310610
00820192;all_articles,saefte0fastenkuren;1;abda_artikel;;;;;;;;;;;;;;;;;;04260645731011
00975983;all_articles,diabetes0und0ernaehrung0traubenzucker0dextro0energy;1;abda_artikel;;;;;;;;;;;;;;;;;;00000040468211
00976014;all_articles,diabetes0und0ernaehrung0traubenzucker0dextro0energy;1;abda_artikel;;;;;;;;;;;;;;;;;;00000040468709
00976037;all_articles,diabetes0und0ernaehrung0traubenzucker0dextro0energy;1;abda_artikel;;;;;;;;;;;;;;;;;;00000040468969
00982813;all_articles,nahrungsergaenzung0fuer0veganer;1;abda_artikel;;;;;;;;;;;;;;;;;;04011396112129
00878317;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0eiweissreich0mitballaststoffen;1;abda_artikel;3346790500;;;;;;;;;;;;;;;;;04051895019185
01009405;all_articles,bombastus0tee,tees;1;abda_artikel;3346184700;;;;;;;;;;;;;;;;;04024671013707
00699715;all_articles,saefte0fastenkuren;1;abda_artikel;3348978000;;;;;;;;;;;;;;;;;04006309024385
00704623;all_articles,magen0und0darm0leber0und0galle0mariendistel0kapseln,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0fuer0veganer;1;abda_artikel;3345456800;;;;;;;;;;;;;;;;;04260048580537
00704646;all_articles,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0fuer0veganer,neu0im0sortiment0;1;abda_artikel;3345453700;;;;;;;;;;;;;;;;;04260048580490
01875143;adventskalender,all_articles,kind0und0familie0haushalt0bonbons,original0baerengarten;1;abda_artikel;;;;;;;;;;;;;;;;;;04009077081208
01687128;all_articles,eiweissshakes0low0carb,sport0eiweisspraeparate0eiweisspulver,themenwelten0gesunde0ernaehrung0proteinzufuhr0im0griff;1;abda_artikel;;;;;;;;;;;;;;;;;;04260197310269
01692164;all_articles,zink;1;abda_artikel;3342818800;;;;;;;;;;;;;;;;;04066215003454
01712257;all_articles,schmerzen0und0verletzungen0nervenschmerzen0medikamente,vegane0hausapotheke;1;abda_artikel;3343870100;;;;;;;;;;;;;;;;;04260083220474
01795792;all_articles,eisen,nahrungsergaenzung0aus0der0natur,vitamin0b12;1;abda_artikel;3344341900;;;;;;;;;;;;;;;;;05709904000509
01800197;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3350290500;;;;;;;;;;;;;;;;;04041246500196
01800317;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;;;;;;;;;;;;;;;;;;04260084346005
01915670;all_articles,saefte0fastenkuren;1;abda_artikel;;;;;;;;;;;;;;;;;;04018745932292
02019819;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3346444800;;;;;;;;;;;;;;;;;04260733930050
02022980;all_articles,kind0und0familie0haushalt0bonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;04043027008013
02032346;all_articles,tees;1;abda_artikel;3350116500;;;;;;;;;;;;;;;;;04004148023798
03243370;all_articles,haare0biotin0produkte0biotin0kapseln,haare0nahrungsergaenzungsmittel0haare,nahrungsergaenzung050,nahrungsergaenzung0aus0der0natur,schoenheit0von0innen;1;abda_artikel;3347269900;;;;;;;;;;;;;;;;;04000307109303
03246434;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0eiweissreich0ohneballaststoffen;1;abda_artikel;;;;;;;;;;;;;;;;;;04260197310597
03265905;all_articles,artikel,marken0shop0stada;1;abda_artikel;3344751100;;;;;;;;;;;;;;;;;09120020820189
03531896;all_articles,kind0und0familie0baby0und0kind0kinderapotheke0erkaeltung,kind0und0familie0baby0und0kind0kinderapotheke0husten0und0halsschmerzen,seo0halsschmerztabletten0kinder,seo0hustenbonbons0produkte;1;abda_artikel;;;;;;;;;;;;;;;;;;04011932229335
03734599;all_articles,kind0und0familie0baby0und0kind0baby0blaehungen0und0koliken0tropfen,kind0und0familie0baby0und0kind0speziell0fuer0kinder,magen0und0darm0blaehungen0und0kraempfe0medikamente0gegen0blaehungen0tropfen0gegen0blaehungen,magen0und0darm0blaehungen0und0kraempfe0mittel0gegen0blaehungen;1;abda_artikel;3344955000;;;;;;;;;;;;;;;;;04260020520278
03886197;all_articles,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;04024075550952
03692665;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0eiweissreich0ohneballaststoffen,pflegebedarf0spezialnahrung0aufbaunahrung0hochkalorisch0ohneballaststoffen,pflegebedarf0spezialnahrung0aufbaunahrung0nach0personengruppen0senioren,pflegebedarf0spezialnahrung0aufbaunahrung0nach0personengruppen0untergewicht,pflegebedarf0spezialnahrung0trinknahrung0hochkalorisch;1;abda_artikel;3349840300;;;;;;;;;;;;;;;;;04051895031392
03648954;all_articles,calcium;1;abda_artikel;3347200100;;;;;;;;;;;;;;;;;04024075590378
03675224;aliva_katalog,all_articles,ch0alpha0plus,sport0nahrungsergaenzung0fuer0sportler;1;abda_artikel;3343155100;;;;;;;;;;;;;;;;;04260057880017
03660429;all_articles,immunsystem,musklen,nahrungsergaenzung0fuer0veganer,sport0nahrungsergaenzung0fuer0sportler;1;abda_artikel;3349800500;;;;;;;;;;;;;;;;;04025899001026
04652722;all_articles,hlh0biopharma0allergien0unvertraeglichkeiten,hlh0biopharma0verdauungsprobleme,hlh0biopharma0von0jung0bis0alt,kind0und0familie0baby0und0kind0speziell0fuer0kinder,magen0und0darm0darmsanierung0darmbakterien0kapseln,magen0und0darm0darmsanierung0darmbakterien0pulver,magen0und0darm0darmsanierung0probiotika;1;abda_artikel;3348530700;;;;;;;;;;;;;;;;;04046037312170
04653012;all_articles,hlh0biopharma0verdauungsprobleme,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3351014400;;;;;;;;;;;;;;;;;04046037311302
04534709;all_articles,maca;1;abda_artikel;;;;;;;;;;;;;;;;;;04025871982107
04763108;all_articles,staerkung0fuer0das0herz;1;abda_artikel;3346738400;;;;;;;;;;;;;;;;;00000042255390
04689949;all_articles,coenzym0q10,nahrungsergaenzung050;1;abda_artikel;3342732900;;;;;;;;;;;;;;;;;04030571006084
04775123;all_articles,seo0ricola0hustenbonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;07610700945087
04777949;all_articles,magnesium;1;abda_artikel;3342819300;;;;;;;;;;;;;;;;;04066215002648
04781098;all_articles,augen0nase0und0ohren0augen0augenvitamine0lutein0kapseln,augen0nase0und0ohren0augen0augenvitamine0lutein0zeaxanthin0kapseln;1;abda_artikel;3344681900;;;;;;;;;;;;;;;;;04049649001388
04710425;all_articles,schmerzen0und0verletzungen0zum0einreiben0schmerzsalbe0pferdesalbe;1;abda_artikel;;;;;;;;;;;;;;;;;;00000042254676
05566143;all_articles,eiweissshakes0low0carb,gratis0zugaben0sets,mahlzeitenersatz,mengenrabatt,themenwelt0fit0und0schlank0lowcarb0und0sportlernahrung,themenwelten0gesunde0ernaehrung0proteinzufuhr0im0griff;1;abda_artikel;3345310000;;;;;;;;;;;;;;;;;04260103332248
05725191;all_articles,nahrungsergaenzung0aus0der0natur,selen,vitamin0b2,zink;1;abda_artikel;3350289800;;;;;;;;;;;;;;;;;04041246400076
05747301;all_articles,saefte0fastenkuren;1;abda_artikel;3348987600;;;;;;;;;;;;;;;;;04004148325359
05896863;all_articles,always0fit0mobil,chmerzen0und0verletzungen0rheuma0arthrose0mittel0gegen0gelenkschmerzen0gelenkkapseln;1;abda_artikel;3350065000;;;;;;;;;;;;;;;;;09008124017523
06473030;all_articles,mund0und0zaehne0zahnpflege0produkte0zahnbuersten0zahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;08009315062118
05917654;all_articles,seo0vitamin0C0und0zink,seo0zink0tabletten;1;abda_artikel;3343439200;;;;;;;;;;;;;;;;;04260315280993
05467116;all_articles,bombastus0tee,kind0und0familie0schwangerschaft0schwangerschaftsbeschwerden0verstopfung0schwangerschaft,magen0und0darm0verstopfung0afuehrmittel0leichtes,magen0und0darm0verstopfung0afuehrmittel0natuerliches;1;abda_artikel;3335185311;;;;;;;;;;;;;;;;;04024671014100
05486674;all_articles,weleda0arzneimittel;1;abda_artikel;3345000600;;;;;;;;;;;;;;;;;04001638039048
05875364;all_articles,kind0und0familie0mamagesundheit0stillzeit0stillhuetchen;1;abda_artikel;;;;;;;;;;;;;;;;;;09001616664199
05541203;adventskalender,all_articles,geschenkideen0kleine0geschenke0fuer0kinder,kind0und0familie0haushalt0bonbons,original0baerengarten;1;abda_artikel;;;;;;;;;;;;;;;;;;04009077081369
05530263;all_articles,magen0und0darm0leber0und0galle0mariendistel0kapseln,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3350139400;;;;;;;;;;;;;;;;;09008124016670
05852245;all_articles,nahrungsergaenzung0fuer0veganer,pure0encapsulations0immun,zink;1;abda_artikel;3347340800;;;;;;;;;;;;;;;;;00766298119144
05530837;all_articles,always0fit0achtsam;1;abda_artikel;3352127300;;;;;;;;;;;;;;;;;09008124016533
05530458;all_articles,always0fit0robust,nahrungsergaenzung0aus0der0natur;1;abda_artikel;;;;;;;;;;;;;;;;;;09008124017028
00636287;abtei0vitamine,all_articles,vitamin0b0komplex;1;abda_artikel;3344220300;;;;;;;;;;;;;;;;;04026600383004
00416870;all_articles,mund0und0zaehne0zahnpflege0produkte0zahnpflege0tabletten,xylitol;1;abda_artikel;;;;;;;;;;;;;;;;;;04250107659021
00427796;all_articles,selen,seo0zink0und0selen,vitamin0d,zink;1;abda_artikel;3343424700;;;;;;;;;;;;;;;;;04066215003461
00602035;all_articles,coenzym0q10;1;abda_artikel;;;;;;;;;;;;;;;;;;04260117530500
11107988;all_articles,seo0emser0halspastillen;1;abda_artikel;3342047200;;;;;;;;;;;;;;;;;04260048434700
11045974;all_articles,haare0haarspuelung,vegane0pflege;1;abda_artikel;3352239600;;;;;;;;;;;;;;;;;07621500120352
11012242;all_articles,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04008600227359
11012756;all_articles,haare0haarspuelung,vegane0pflege;1;abda_artikel;3352236400;;;;;;;;;;;;;;;;;00000076215759
11532674;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;05900516695552
11592831;all_articles,kind0und0familie0familienplanung0schwangerschaft0umstandsmode0still0bh,sprechstundenbedarf0berufe0hebamme0medela;1;abda_artikel;;;;;;;;;;;;;;;;;;07612367053471
11592854;all_articles,kind0und0familie0familienplanung0schwangerschaft0umstandsmode0still0bh,sprechstundenbedarf0berufe0hebamme0medela;1;abda_artikel;;;;;;;;;;;;;;;;;;07612367053518
11594511;all_articles,koerperpflege0tattoo0pflege0reinigung;1;abda_artikel;;;;;;;;;;;;;;;;;;04260352520113
11351180;all_articles,intimpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;08432984000905
11358934;all_articles,bekannt0aus0dem0tv,frei0oel0hydrolipid,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,gratis0zugaben0sets,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;3347973600;;;;;;;;;;;;;;;;;04024619025014
11359000;all_articles,frei0oel0hydrolipid,geschenkideen0geschenke0fuer0oma,geschenkideen_fuer_frauen,gesichtspflege0gesichtsoel,gesichtspflege0gesichtspflege0hauttyp0reife0haut,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,vegane0pflege;1;abda_artikel;3347963900;;;;;;;;;;;;;;;;;04024619012014
11359017;all_articles,frei0oel0hydrolipid,gesichtspflege0lippenpflege0lippenbalsam;1;abda_artikel;3348108200;;;;;;;;;;;;;;;;;04024619015015
11359023;all_articles,frei0oel0hydrolipid,gesichtspflege0lippenpflege0lippenpflegestift;1;abda_artikel;3348223700;;;;;;;;;;;;;;;;;00000042043232
11359129;all_articles,frei0oel0hydrolipid,handcreme0rissige0haende;1;abda_artikel;3347800100;;;;;;;;;;;;;;;;;00000042059936
11578050;all_articles,hauterkrankungen0medizinische0hautpflege,hautpflege0bei0strahlen0und0chemotherapie;1;abda_artikel;3347880600;;;;;;;;;;;;;;;;;03830036470068
11579078;all_articles,kneipp0muskeln0gelenke,schmerzen0und0verletzungen0zum0einreiben0franzbranntwein;1;abda_artikel;;;;;;;;;;;;;;;;;;04008233136967
12365936;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen,tena0silhouette;1;abda_artikel;;;;;;;;;;;;;;;;;;07322540852028
12413664;all_articles,kind0und0familie0selbsttests0cerascreen,kind0und0familie0selbsttests0laktoseintoleranz0selbsttest,magen0und0darm0lebensmittelunvertraeglichkeit0laktoseintoleranz0test;1;abda_artikel;;;;;;;;;;;;;;;;;;04251620700306
12427637;all_articles,duschen0baden;1;abda_artikel;3348534500;;;;;;;;;;;;;;;;;04008491126199
12399438;all_articles,inhalator0produkte;1;abda_artikel;;;;;;;;;;;;;;;;;;04023368180258
12393140;all_articles,heel0arzneimittel;1;abda_artikel;3347399200;;;;;;;;;;;;;;;;;04047642004207
13656073;all_articles,haare0nahrungsergaenzungsmittel0haare,magen0und0darm0darmsanierung0darmbakterien0pulver,magen0und0darm0darmsanierung0probiotika;1;abda_artikel;3349048100;;;;;;;;;;;;;;;;;04260344391202
13656185;all_articles,allergie0hautausschlag0nesselsucht0salbe,hauterkrankungen0juckreiz0creme,hauterkrankungen0neurodermitis0creme;1;abda_artikel;3349001900;;;;;;;;;;;;;;;;;07611456302025
13656216;all_articles,allergie0hautausschlag0nesselsucht0salbe,hauterkrankungen0juckreiz0salbe0gegen0juckreiz,hauterkrankungen0neurodermitis0creme;1;abda_artikel;3344841100;;;;;;;;;;;;;;;;;07611456312024
13751860;all_articles,harnwegsinfekte,schmerzen0und0verletzungen0enzymtherapie0praeparate,wobenzym;1;abda_artikel;3345059200;;;;;;;;;;;;;;;;;04030142018003
13713641;all_articles,corona0shop0desinfektion0desinfektionstuecher;1;abda_artikel;;;;;;;;;;;;;;;;;;04002448140306
13723183;abnhemen0und0diaet0fasten0und0entgiften0heilerde0kapseln,all_articles,luvos0hautpflege,luvos0naturkosmetik,schoenheit0von0innen;1;abda_artikel;3349048000;;;;;;;;;;;;;;;;;04005120163303
13743760;all_articles,magen0und0darm0reizmagen0medikamente;1;abda_artikel;3350031200;;;;;;;;;;;;;;;;;04260344391233
13743777;all_articles,magen0und0darm0reizmagen0medikamente;1;abda_artikel;3350031200;;;;;;;;;;;;;;;;;04260344391240
11538866;all_articles,gehirnleistung,herz0kreislauf0gefaesse0durchblutung,marken0shop0stada;1;abda_artikel;3347962300;;;;;;;;;;;;;;;;;4150115388664
11538932;all_articles,herz0kreislauf0gefaesse0durchblutung,marken0shop0stada;1;abda_artikel;3347962500;;;;;;;;;;;;;;;;;4150115389326
04518426;all_articles,blasenschwaeche,nieren0und0blase0blasenschwaeche0einlagen,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen,tena0comfort0grosse0inkontinenzvorlagen;1;abda_artikel;;;;;;;;;;;;;;;;;;07322540696219
04983407;all_articles,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,gesichtspflege0tagescreme0weitere;1;abda_artikel;;;;;;;;;;;;;;;;;;04009241370008
04955227;all_articles,augen0nase0und0ohren0augen0augengel;1;abda_artikel;3340642300;;;;;;;;;;;;;;;;;04030571005582
04942012;all_articles,koerperpflege0koerpercreme0feuchtigkeitscreme,koerperpflege0nach0hauttypen0trockene0haut,tena0chutzcremes;1;abda_artikel;;;;;;;;;;;;;;;;;;07322540545562
04945200;all_articles,augen0nase0und0ohren0ohren0ohrenreiniger0ohrendusche,augen0nase0und0ohren0ohren0ohrenreiniger0ohrenspuelung,praxisbedarf0injektion0infusion0spritzen0ohrenspritze,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04013252612309
06138604;all_articles,kind0und0familie0mamagesundheit0stillzeit0milchpumpe0handmilchpumpe;1;abda_artikel;;;;;;;;;;;;;;;;;;07640109051812
06127724;all_articles,amazon0pay0blacklist,aromatherapie,duschen0baden,kneipp0beruhigung0nerven0schlaf,kneipp0entspannung0baden,kneipp0gedaechtnis0konzentration;1;abda_artikel;;;;;;;;;;;;;;;;;;04008233104003
06099519;all_articles,corona0shop0desinfektion0handdesinfektionsmittel,haus0reiseapotheke0krisenvorsorge,hygienebedarf0hautantiseptikum0kodan;1;abda_artikel;3074621011;;;;;;;;;;;;;;;;;04032651040070
06105504;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;07332152205211
06586449;all_articles,diabetes0blutzuckermessgeraetzubehoer0stechhilfen;1;abda_artikel;;;;;;;;;;;;;;;;;;07613117006471
06472065;all_articles,hunde0futterergaenzung,katzen0futterergaenzung,themenwelt0tierisch0stressfrei0aliva;1;abda_artikel;;;;;;;;;;;;;;;;;;04260259020006
06473099;all_articles,mund0und0zaehne0zahnprothesenpflege0prothesenbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;08009315005030
06558223;all_articles,diabetes0blutzuckermessgeraetzubehoer0blutzuckerteststreifen;1;abda_artikel;3345241900;;;;;;;;;;;;;;;;;04030842217904
04645461;all_articles,bombastus0aetherische0oele,massage0koerperoele;1;abda_artikel;3346184000;;;;;;;;;;;;;;;;;04024671006310
04653147;all_articles,diabetes0blutzuckermessgeraetzubehoer0blutzucker0kontrollloesung;1;abda_artikel;3342413600;;;;;;;;;;;;;;;;;04015630000746
04851321;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut,gesichtspflege0nachtcreme,louis0widmer0dermokosmetik;1;abda_artikel;3335681411;;;;;;;;;;;;;;;;;07611480050053
04856494;all_articles,bombastus0tee,erkaeltungstee0produkte,magen0und0darm0tee,magen0und0darm0uebelkeit0und0erbrechen0tee0gegen0uebelkeit,seo0hustentee0schwangerschaft,tees;1;abda_artikel;3335976911;;;;;;;;;;;;;;;;;04024671000714
04876321;all_articles,erkaeltung0husten0hustenloeser0nach0wirkstoffen0ambroxol0tropfen;1;abda_artikel;3335860761;;;;;;;;;;;;;;;;;04260577690080
04836600;all_articles,heel0arzneimittel;1;abda_artikel;3335247921;;;;;;;;;;;;;;;;;04047642013148
04836907;all_articles,seo0bronchialtee,tees;1;abda_artikel;;;;;;;;;;;;;;;;;;04008137002153
04856502;all_articles,bombastus0tee,tees;1;abda_artikel;3335977011;;;;;;;;;;;;;;;;;04024671000974
04856554;all_articles,bombastus0tee,tees;1;abda_artikel;3335977511;;;;;;;;;;;;;;;;;04024671001179
04867322;all_articles,praxisbedarf0weiterer;1;abda_artikel;;;;;;;;;;;;;;;;;;04046153020560
05524179;all_articles,diabetes0diabetische0insulinversorgung0kanuele;1;abda_artikel;;;;;;;;;;;;;;;;;;07613117003630
05515737;all_articles,eubos0empfindliche0haut,eubos0fusspflege,nachhaltigkeit0kosmetik0ohne0tierversuche,nachhaltigkeit0ohne0mikroplastik0koerperpflegeprodukte0sonstige0koerperpflegeprodukte;1;abda_artikel;3344822700;;;;;;;;;;;;;;;;;04021354004090
06093095;all_articles,gesichtspflege0gesichtsreinigung0reinigungsmilch,la0rocheposay0koerperpflege,la0rocheposay0reinigung;1;abda_artikel;3347115700;;;;;;;;;;;;;;;;;03337872410314
06339946;all_articles,kind0und0familie0maennergesundheit0prostatabeschwerden;1;abda_artikel;3329812041;;;;;;;;;;;;;;;;;04260315280931
06426332;all_articles,inhalationsgeraet0zubehoer;1;abda_artikel;;;;;;;;;;;;;;;;;;04011371003213
06979663;all_articles,heel0arzneimittel;1;abda_artikel;3285350021;;;;;;;;;;;;;;;;;04047642006898
06980100;all_articles,verbandsmaterial0pflaster0wundschnellverband;1;abda_artikel;;;;;;;;;;;;;;;;;;04021447976433
04426670;all_articles,hauterkrankungen0wunddesinfektion0wunddesinfektionsmittel;1;abda_artikel;3335409411;;;;;;;;;;;;;;;;;04066215000408
04404409;all_articles,heel0arzneimittel;1;abda_artikel;3342208000;;;;;;;;;;;;;;;;;04047642008076
04392066;all_articles,kind0und0familie0mamagesundheit0stillzeit0schnuller0kirschform;1;abda_artikel;;;;;;;;;;;;;;;;;;04013252131091
04392540;all_articles,kind0und0familie0mamagesundheit0stillzeit0stillhuetchen;1;abda_artikel;;;;;;;;;;;;;;;;;;04013252012413
04423849;all_articles,hygienebedarf0untersuchungshandschuhe0op0handschuhe;1;abda_artikel;;;;;;;;;;;;;;;;;;04022495082701
04329079;all_articles,sonstige0komplexmittel;1;abda_artikel;3335626211;;;;;;;;;;;;;;;;;04047642008090
04330390;all_articles,allergie0hautausschlag0nesselsucht0salbe,hauterkrankungen0ekzeme0entzuendete0haut0ekzem0salbe,hauterkrankungen0juckreiz0lotion0gegen0juckreiz;1;abda_artikel;3345368300;;;;;;;;;;;;;;;;;03571940001091
04337067;all_articles,hunde0augen0ohrenpflege,katzen0augen0ohrenpflege,themenwelten0tierwelt0schaedlinge0mueckenschutz0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04040056006164
05505101;all_articles,kind0und0familie0mamagesundheit0stillzeit0schnuller0kirschform;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103488989
05487076;all_articles,hunde0floehe0zecken0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04260175414088
05489170;all_articles,la0rocheposay0koerperpflege,la0rocheposay0neurodermitis,la0rocheposay0reinigung;1;abda_artikel;;;;;;;;;;;;;;;;;;03337872411809
05466915;all_articles,bombastus0tee,erkaeltungstee0produkte,seo0hustentee0schwangerschaft,tees;1;abda_artikel;3333961111;;;;;;;;;;;;;;;;;04024671014384
05467257;all_articles,bombastus0tee,tees;1;abda_artikel;3335189411;;;;;;;;;;;;;;;;;04024671014490
05484416;all_articles,verbandsmaterial0pflaster0duschpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04021447479873
05375590;all_articles,koerperpflege0koerpercreme0feuchtigkeitscreme;1;abda_artikel;3347859700;;;;;;;;;;;;;;;;;04250107601884
05375621;all_articles,duschen0baden;1;abda_artikel;3347866800;;;;;;;;;;;;;;;;;04250107601914
06958980;all_articles,hauterkrankungen0wundheilung0melkfett,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;3347616900;;;;;;;;;;;;;;;;;04016328003896
06934821;all_articles,praxisbedarf0injektion0und0infusion0infusionszubehoer0dreiwegehahn;1;abda_artikel;;;;;;;;;;;;;;;;;;04046963522445
07107238;all_articles,duschen0baden,erkaletungsbad0produkte,kneipp0entspannung0baden,kneipp0erkaeltung;1;abda_artikel;3336766111;;;;;;;;;;;;;;;;;04008233052250
07098781;all_articles,duschen0baden,louis0widmer0remederm;1;abda_artikel;3344208300;;;;;;;;;;;;;;;;;07611480000836
12553069;all_articles,koerperpflege0deodorants0deoroller;1;abda_artikel;3348401300;;;;;;;;;;;;;;;;;07640139730114
12553974;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;00633585094432
12529786;all_articles,augen0nase0und0ohren0ohren0ohrenreiniger0ohrenspray,augen0nase0und0ohren0ohren0ohrenreiniger0ohrenspuelung,kind0und0familie0baby0und0kind0kinderapotheke0schnupfen0und0ohrenschmerzen0ohrentropfen0kinder;1;abda_artikel;3348608800;;;;;;;;;;;;;;;;;07640107850813
12475777;all_articles,besondere_geschenke,bis0100eur,geschenkideen0exklusive0geschenke,geschenkideen0geschenke0fuer0opa,geschenkideen0kleine0geschenke0fuer0maenner,geschenkideen_fuer_maenner,haare0haarausfall0mittel0gegen0haarausfall0maenner,haare0haarserum,thiocyn0haar0serum0maenner;1;abda_artikel;3349143200;;;;;;;;;;;;;;;;;04260465920305
12489420;all_articles,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;08058664011902
12489495;all_articles,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;08058664011933
12489578;all_articles,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;08059147052962
12489727;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0fluorid;1;abda_artikel;;;;;;;;;;;;;;;;;;08003670918714
12496638;aliva_katalog,all_articles,kind0und0familie0baby0windeln,nachhaltigkeit0pflegeprodukte;1;abda_artikel;;;;;;;;;;;;;;;;;;07640118230147
12573735;Verbandsmaterial0bandagen0ellenbogenbandagen,all_articles;1;abda_artikel;;;;;;;;;;;;;;;;;;04005862082481
11528394;aliva_katalog,all_articles,bestseller,kind0und0familie0schwangerschaft0schwangerschaftsbeschwerden0sodbrennen0schwangerschaft,magen0und0darm0sodbrennen0medikamente0gaviscon0neu,sanicare_katalog,themenwelten0festivalhelfer0helfer0kleine0notfaelle;1;abda_artikel;3346605000;;;;;;;;;;;;;;;;;04002448104865
03815636;all_articles,massage0gleitmittel0co,ritex0die0klassiker,ritex0die0natuerlichen,ritex0die0spezialisten,ritex0gleitmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04001669090018
03812431;aliva_katalog,all_articles,gesundheitsprodukte,haus0reiseapotheke0nuetzliche0reisebegleiter,hausapotheke0und0reiseapotheke0hauspaotheke,hausapotheke0und0reiseapotheke0reiseapotheke,pflegebedarf0dosierhilfen0tablettendosen0medikamentendosierer,sanicare_katalog;1;abda_artikel;;;;;;;;;;;;;;;;;;04260061630011
03814275;all_articles,praxisbedarf0injektion0und0infusion0infusionszubehoer0infusionsbesteck;1;abda_artikel;;;;;;;;;;;;;;;;;;04022495001450
03936630;all_articles,hauterkrankungen0pilzerkrankungen0der0haut0hautpilz0creme;1;abda_artikel;3334930321;;;;;;;;;;;;;;;;;04250297404692
03936713;all_articles,mund0und0zaehne0mundpflegeprodukte0mundsoor0suspension;1;abda_artikel;3334931021;;;;;;;;;;;;;;;;;04250297401189
03941536;all_articles,magen0und0darm0haemorrhoiden0mittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04260146783007
04002852;all_articles,haus0reiseapotheke0nuetzliche0reisebegleiter,verbandsmaterial0pflaster0wundverband;1;abda_artikel;;;;;;;;;;;;;;;;;;04046153028146
04004845;all_articles,massage0koerperoele;1;abda_artikel;;;;;;;;;;;;;;;;;;04017777262001
03990687;all_articles,fusspflegeprodukte0huehneraugen0pflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04013474106136
03957253;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnseide0superfloss;1;abda_artikel;;;;;;;;;;;;;;;;;;04250107600788
04291000;aliva_katalog,all_articles,haare0schuppen0anti0schuppen0shampoo,themenwelten0tabuthemen0haarschuppen,vegane0pflege;1;abda_artikel;3352235800;;;;;;;;;;;;;;;;;07621500114054
